auth_user_id,exam_name,user_exam_starts_at,actual_mark_percentage,previous_actual_mark_percentage,performance_trend
623a6edbfb492fa5df1cc87f,Monthly Exam 1 (MCQ),2025-02-28 14:40:45.977000 UTC,87.5,,
623a6edbfb492fa5df1cc87f,Monthly Exam 1 (MCQ),2025-02-28 14:50:03.664000 UTC,3.33,87.5,Declined
623a6f07fb492fa5df1cd1cb,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:38:41.832000 UTC,81.25,,
623a6f07fb492fa5df1cd1cb,Monthly Exam 1 (MCQ),2025-02-01 13:13:06.220000 UTC,67.5,81.25,Declined
623a6f07fb492fa5df1cd1cb,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 17:13:01.721000 UTC,75.0,67.5,Improved
623a6f07fb492fa5df1cd1cb,Class 10 - Monthly MCQ Exam - February,2025-03-02 11:38:45.870000 UTC,33.33,75.0,Declined
623a6f07fb492fa5df1cd1cb,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 14:07:59.099000 UTC,45.0,33.33,Improved
623a6f07fb492fa5df1cd1cb,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 15:48:53.822000 UTC,25.0,45.0,Declined
623a6f07fb492fa5df1cd1cb,Class 10 - Monthly MCQ Exam - March,2025-03-22 13:45:42.819000 UTC,54.17,25.0,Improved
623a6f07fb492fa5df1cd1cb,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:14:58.371000 UTC,33.33,54.17,Declined
623a6f69fb492fa5df1ce709,Monthly Exam 1 (MCQ),2025-02-01 14:03:20.141000 UTC,0.0,,
623a6f69fb492fa5df1ce709,Class 10 - Monthly MCQ Exam - February,2025-03-01 17:57:31.530000 UTC,37.5,0.0,Improved
623a7025fb492fa5df1d0ebc,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:40:35.968000 UTC,87.5,,
623a7025fb492fa5df1d0ebc,Monthly Exam 1 (MCQ),2025-02-02 06:34:35.525000 UTC,91.67,87.5,Improved
623a7025fb492fa5df1d0ebc,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:58:50.003000 UTC,91.67,91.67,Same
623a7025fb492fa5df1d0ebc,Class 10 - Monthly MCQ Exam - February,2025-03-02 13:20:49.532000 UTC,83.33,91.67,Declined
623a7025fb492fa5df1d0ebc,সাপ্তাহিক পরীক্ষা - ১,2025-03-24 09:19:35.434000 UTC,5.0,83.33,Declined
623a70fafb492fa5df1d3bb2,Monthly Exam 1 (MCQ),2025-02-01 13:44:01.421000 UTC,41.67,,
623a70fafb492fa5df1d3bb2,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:51:17.013000 UTC,50.0,41.67,Improved
623a70fafb492fa5df1d3bb2,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:06:12.836000 UTC,54.17,50.0,Improved
623a70fafb492fa5df1d3bb2,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 14:40:14.659000 UTC,50.0,54.17,Declined
623a70fafb492fa5df1d3bb2,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 13:21:13.432000 UTC,30.0,50.0,Declined
623a70fafb492fa5df1d3bb2,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:16:17.651000 UTC,41.67,30.0,Improved
623a70fafb492fa5df1d3bb2,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 13:55:44.595000 UTC,75.0,41.67,Improved
623a710ffb492fa5df1d401d,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 09:23:29.034000 UTC,57.5,,
623a710ffb492fa5df1d401d,Monthly Exam 1 (MCQ),2025-02-01 13:55:07.013000 UTC,87.5,57.5,Improved
623a710ffb492fa5df1d401d,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 11:26:27.121000 UTC,75.0,87.5,Declined
623a710ffb492fa5df1d401d,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 10:32:06.086000 UTC,57.5,75.0,Declined
623a710ffb492fa5df1d401d,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 16:35:15.518000 UTC,65.0,57.5,Improved
623a710ffb492fa5df1d401d,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:20:33.732000 UTC,91.67,65.0,Improved
623a710ffb492fa5df1d401d,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 22:47:20.816000 UTC,76.0,91.67,Declined
623a710ffb492fa5df1d401d,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 09:26:51.122000 UTC,83.0,76.0,Improved
623a710ffb492fa5df1d401d,Class 10 - Weekly MCQ Exam - March 2,2025-03-23 06:32:25.490000 UTC,7.0,83.0,Declined
623a710ffb492fa5df1d401d,Class 10 - Monthly MCQ Exam - March,2025-03-23 06:34:18.585000 UTC,67.5,7.0,Improved
623a710ffb492fa5df1d401d,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 09:49:54.894000 UTC,80.0,67.5,Improved
623a710ffb492fa5df1d401d,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 13:27:03.688000 UTC,83.33,80.0,Improved
623a71c6fb492fa5df1d65bb,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:35:45.124000 UTC,37.5,,
623a71c6fb492fa5df1d65bb,সাপ্তাহিক পরীক্ষা - ১,2025-01-30 18:19:03.613000 UTC,68.75,37.5,Improved
623a71c6fb492fa5df1d65bb,সাপ্তাহিক পরীক্ষা - ১,2025-01-30 18:22:52.813000 UTC,68.75,68.75,Same
623a71c6fb492fa5df1d65bb,সাপ্তাহিক পরীক্ষা - ১,2025-01-30 18:26:35.624000 UTC,56.25,68.75,Declined
623a71c6fb492fa5df1d65bb,Monthly Exam 1 (MCQ),2025-02-01 12:38:17.392000 UTC,29.17,56.25,Declined
623a71c6fb492fa5df1d65bb,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:34:06.546000 UTC,45.0,29.17,Improved
623a71c6fb492fa5df1d65bb,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 19:24:11.989000 UTC,37.5,45.0,Declined
623a71c6fb492fa5df1d65bb,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 14:30:05.212000 UTC,25.0,37.5,Declined
623a71c6fb492fa5df1d65bb,Class 10 - Monthly MCQ Exam - February,2025-03-01 20:28:33.282000 UTC,37.5,25.0,Improved
623a71c6fb492fa5df1d65bb,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 20:55:26.243000 UTC,35.0,37.5,Declined
623a71c6fb492fa5df1d65bb,Class 10 - Weekly MCQ Exam - March 1,2025-03-20 05:18:29.492000 UTC,25.0,35.0,Declined
623a71c6fb492fa5df1d65bb,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:23:16.832000 UTC,0.0,25.0,Declined
623a71c6fb492fa5df1d65bb,Class 10 - Weekly MCQ Exam - April 1,2025-04-14 14:02:39.792000 UTC,9.17,0.0,Improved
623a71c6fb492fa5df1d65bb,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 12:34:06.983000 UTC,33.33,9.17,Improved
623a71d0fb492fa5df1d67dc,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 17:08:19.959000 UTC,45.0,,
623a71d0fb492fa5df1d67dc,Class 10 - Monthly MCQ Exam - March,2025-03-23 04:59:46.622000 UTC,83.33,45.0,Improved
623a71d0fb492fa5df1d67dc,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 06:09:56.618000 UTC,70.83,83.33,Declined
623a71d0fb492fa5df1d67dc,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 04:28:52.674000 UTC,75.0,70.83,Improved
623a71d0fb492fa5df1d67dc,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 14:26:28.464000 UTC,75.0,75.0,Same
623a7246fb492fa5df1d806e,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:14:31.871000 UTC,0.0,,
623a7246fb492fa5df1d806e,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 13:05:09.091000 UTC,68.33,0.0,Improved
623a72a2fb492fa5df1d9324,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:24:09.332000 UTC,62.5,,
623a72a2fb492fa5df1d9324,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:20:00.245000 UTC,33.33,62.5,Declined
623a72c0fb492fa5df1d993e,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 14:09:09.605000 UTC,78.75,,
623a72c0fb492fa5df1d993e,সাপ্তাহিক পরীক্ষা - ১,2025-01-29 17:02:24.980000 UTC,75.0,78.75,Declined
623a72ecfb492fa5df1da27e,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:31:10.929000 UTC,93.75,,
623a72ecfb492fa5df1da27e,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 13:08:19.877000 UTC,10.0,93.75,Declined
623a7327fb492fa5df1dae44,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 14:43:35.922000 UTC,68.75,,
623a7327fb492fa5df1dae44,Monthly Exam 1 (MCQ),2025-02-01 12:47:10.926000 UTC,79.17,68.75,Improved
623a7327fb492fa5df1dae44,সাপ্তাহিক পরীক্ষা - ১,2025-02-07 12:58:09.854000 UTC,0.0,79.17,Declined
623a7327fb492fa5df1dae44,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 15:00:38.551000 UTC,46.67,0.0,Improved
623a7385fb492fa5df1dc1c8,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 10:45:29.662000 UTC,87.5,,
623a7385fb492fa5df1dc1c8,Monthly Exam 1 (MCQ),2025-02-02 11:08:38.028000 UTC,95.83,87.5,Improved
623a7385fb492fa5df1dc1c8,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 11:10:10.845000 UTC,100.0,95.83,Improved
623a7385fb492fa5df1dc1c8,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 10:14:25.657000 UTC,75.0,100.0,Declined
623a7385fb492fa5df1dc1c8,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 02:52:50.353000 UTC,95.0,75.0,Improved
623a7385fb492fa5df1dc1c8,Class 10 - Weekly MCQ Exam - March 1,2025-03-09 10:13:46.842000 UTC,90.0,95.0,Declined
623a7385fb492fa5df1dc1c8,Class 10 - Monthly MCQ Exam - March,2025-03-23 11:42:31.709000 UTC,91.67,90.0,Improved
623a7385fb492fa5df1dc1c8,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 14:58:24.099000 UTC,91.67,91.67,Same
623a7385fb492fa5df1dc1c8,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 02:51:59.597000 UTC,100.0,91.67,Improved
623a7385fb492fa5df1dc1c8,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-27 10:44:13.262000 UTC,100.0,100.0,Same
623a748efb492fa5df1df7df,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 08:19:26.361000 UTC,25.0,,
623a748efb492fa5df1df7df,Monthly Exam 1 (MCQ),2025-02-02 11:10:06.534000 UTC,66.67,25.0,Improved
623a748efb492fa5df1df7df,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 12:20:07.699000 UTC,60.0,66.67,Declined
623a748efb492fa5df1df7df,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 16:01:21.243000 UTC,62.5,60.0,Improved
623a74effb492fa5df1e0bc8,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 13:13:31.748000 UTC,70.0,,
623a74effb492fa5df1e0bc8,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 07:04:54.959000 UTC,54.17,70.0,Declined
623a74effb492fa5df1e0bc8,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 12:20:04.752000 UTC,60.0,54.17,Improved
623a74effb492fa5df1e0bc8,Class 10 - Monthly MCQ Exam - February,2025-03-02 08:52:58.634000 UTC,41.67,60.0,Declined
623a74effb492fa5df1e0bc8,Class 10 - Monthly MCQ Exam - February,2025-03-02 08:52:58.663000 UTC,0.0,41.67,Declined
623a74effb492fa5df1e0bc8,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 17:52:27.513000 UTC,60.0,0.0,Improved
623a74effb492fa5df1e0bc8,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 20:22:15.482000 UTC,70.0,60.0,Improved
623a74effb492fa5df1e0bc8,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 20:22:19.381000 UTC,0.0,70.0,Declined
623a74effb492fa5df1e0bc8,Class 10 - Monthly MCQ Exam - March,2025-03-23 11:46:01.762000 UTC,0.0,0.0,Same
623a74effb492fa5df1e0bc8,Class 10 - Monthly MCQ Exam - March,2025-03-23 11:46:06.020000 UTC,54.17,0.0,Improved
623a74effb492fa5df1e0bc8,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:25:55.643000 UTC,58.33,54.17,Improved
623a74effb492fa5df1e0bc8,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-27 11:49:47.053000 UTC,75.0,58.33,Improved
623a75eefb492fa5df1e3fd2,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:48:32.370000 UTC,93.75,,
623a75eefb492fa5df1e3fd2,Monthly Exam 1 (MCQ),2025-02-01 12:36:48.529000 UTC,75.0,93.75,Declined
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:33:43.207000 UTC,70.0,75.0,Declined
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:38:48.181000 UTC,70.83,70.0,Improved
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:39:46.004000 UTC,70.0,70.83,Declined
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - February 1,2025-02-22 16:17:47.695000 UTC,75.0,70.0,Improved
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - February 1,2025-02-22 16:24:13.573000 UTC,85.0,75.0,Improved
623a75eefb492fa5df1e3fd2,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:19:06.725000 UTC,83.33,85.0,Declined
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 13:18:30.392000 UTC,90.0,83.33,Improved
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 14:43:39.341000 UTC,75.0,90.0,Declined
623a75eefb492fa5df1e3fd2,Class 10 - Monthly MCQ Exam - March,2025-03-22 16:13:07.655000 UTC,79.17,75.0,Improved
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:56:25.077000 UTC,79.17,79.17,Same
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 16:27:21.952000 UTC,58.33,79.17,Declined
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 13:13:33.116000 UTC,0.0,58.33,Declined
623a75eefb492fa5df1e3fd2,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 13:16:28.734000 UTC,91.67,0.0,Improved
623a7666fb492fa5df1e5873,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:31:07.025000 UTC,75.0,,
623a7666fb492fa5df1e5873,Monthly Exam 1 (MCQ),2025-02-01 12:36:33.399000 UTC,58.33,75.0,Declined
623a7666fb492fa5df1e5873,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:31:09.955000 UTC,0.0,58.33,Declined
623a7666fb492fa5df1e5873,Class 10 - Monthly MCQ Exam - March,2025-03-23 13:32:29.391000 UTC,41.67,0.0,Improved
623a7666fb492fa5df1e5873,Class 10 - Monthly MCQ Exam - March,2025-03-23 13:44:26.037000 UTC,80.0,41.67,Improved
623a7666fb492fa5df1e5873,Class 10 - Monthly MCQ Exam - March,2025-04-12 07:58:29.629000 UTC,66.67,80.0,Declined
623a7666fb492fa5df1e5873,Class 10 - Monthly MCQ Exam - March,2025-04-24 02:53:08.752000 UTC,7.5,66.67,Declined
623a7666fb492fa5df1e5873,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 14:00:22.452000 UTC,16.67,7.5,Improved
623a7666fb492fa5df1e5873,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-27 14:14:05.497000 UTC,58.33,16.67,Improved
623a7670fb492fa5df1e5a75,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:30:50.229000 UTC,62.5,,
623a7670fb492fa5df1e5a75,Monthly Exam 1 (MCQ),2025-02-01 12:36:22.028000 UTC,66.67,62.5,Improved
623a7670fb492fa5df1e5a75,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 12:17:23.233000 UTC,12.5,66.67,Declined
623a7670fb492fa5df1e5a75,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 09:42:49.066000 UTC,79.17,12.5,Improved
623a7861fb492fa5df1ebe12,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 14:40:01.125000 UTC,56.25,,
623a7861fb492fa5df1ebe12,সাপ্তাহিক পরীক্ষা - ১,2025-01-29 15:49:16.110000 UTC,75.0,56.25,Improved
623a7861fb492fa5df1ebe12,সাপ্তাহিক পরীক্ষা - ১,2025-01-31 06:05:52.270000 UTC,75.0,75.0,Same
623a7861fb492fa5df1ebe12,Monthly Exam 1 (MCQ),2025-02-01 12:43:06.227000 UTC,83.33,75.0,Improved
623a7861fb492fa5df1ebe12,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 15:38:54.458000 UTC,75.0,83.33,Declined
623a7861fb492fa5df1ebe12,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 14:48:47.545000 UTC,66.67,75.0,Declined
623a7a14fb492fa5df1f148e,সাপ্তাহিক পরীক্ষা - ১,2025-02-01 14:27:54.770000 UTC,31.25,,
623a7a14fb492fa5df1f148e,সাপ্তাহিক পরীক্ষা - ১,2025-02-01 14:33:35.972000 UTC,-1.25,31.25,Declined
623a7a6afb492fa5df1f25e9,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:35:31.217000 UTC,21.25,,
623a7a6afb492fa5df1f25e9,সাপ্তাহিক পরীক্ষা - ১,2025-01-31 18:34:29.818000 UTC,0.0,21.25,Declined
623a7a6afb492fa5df1f25e9,সাপ্তাহিক পরীক্ষা - ১,2025-02-03 09:07:09.599000 UTC,43.75,0.0,Improved
623a7a6afb492fa5df1f25e9,Monthly Exam 1 (MCQ),2025-02-06 15:48:56.815000 UTC,44.17,43.75,Improved
623a7a6afb492fa5df1f25e9,Monthly Exam 1 (MCQ),2025-02-06 16:19:26.607000 UTC,0.0,44.17,Declined
623a7a6afb492fa5df1f25e9,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:59:11.052000 UTC,30.0,0.0,Improved
623a7a6afb492fa5df1f25e9,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 11:49:59.829000 UTC,22.5,30.0,Declined
623a7b23fb492fa5df1f4b0c,Monthly Exam 1 (MCQ),2025-02-01 16:31:30.232000 UTC,33.33,,
623a7b9efb492fa5df1f6373,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 14:41:02.689000 UTC,31.25,,
623a7b9efb492fa5df1f6373,Monthly Exam 1 (MCQ),2025-02-01 12:36:59.916000 UTC,45.83,31.25,Improved
623a7b9efb492fa5df1f6373,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:50:31.009000 UTC,70.0,45.83,Improved
623a7b9efb492fa5df1f6373,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 13:26:41.379000 UTC,50.0,70.0,Declined
623a7b9efb492fa5df1f6373,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 14:49:22.058000 UTC,20.0,50.0,Declined
623a7b9efb492fa5df1f6373,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:55:05.365000 UTC,75.0,20.0,Improved
623a7b9efb492fa5df1f6373,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 12:40:23.700000 UTC,75.0,75.0,Same
623a7b9efb492fa5df1f6373,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 12:47:32.272000 UTC,70.0,75.0,Declined
623a7b9efb492fa5df1f6373,Class 10 - Monthly MCQ Exam - March,2025-03-23 12:26:22.115000 UTC,37.5,70.0,Declined
623a7b9efb492fa5df1f6373,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 10:24:11.048000 UTC,50.0,37.5,Improved
623a7b9efb492fa5df1f6373,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 10:24:13.592000 UTC,0.0,50.0,Declined
623a7b9efb492fa5df1f6373,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 15:32:19.923000 UTC,41.67,0.0,Improved
623a7b9efb492fa5df1f6373,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-27 11:09:50.957000 UTC,75.0,41.67,Improved
623a7c7efb492fa5df1f8f7c,সাপ্তাহিক পরীক্ষা - ১,2025-01-28 04:24:23.729000 UTC,60.0,,
623a7c7efb492fa5df1f8f7c,সাপ্তাহিক পরীক্ষা - ১,2025-02-01 11:17:21.939000 UTC,68.75,60.0,Improved
623a7c7efb492fa5df1f8f7c,সাপ্তাহিক পরীক্ষা - ১,2025-02-01 11:23:19.153000 UTC,18.75,68.75,Declined
623a7c7efb492fa5df1f8f7c,Monthly Exam 1 (MCQ),2025-02-01 13:14:37.135000 UTC,62.5,18.75,Improved
623a7c7efb492fa5df1f8f7c,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 03:30:52.244000 UTC,0.0,62.5,Declined
623a7c7efb492fa5df1f8f7c,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 04:12:24.438000 UTC,62.5,0.0,Improved
623a7eeafb492fa5df2008db,সাপ্তাহিক পরীক্ষা - ১,2025-02-26 02:14:03.744000 UTC,81.25,,
623a7eeafb492fa5df2008db,Monthly Exam 1 (MCQ),2025-02-26 13:27:02.755000 UTC,66.67,81.25,Declined
623a7eeafb492fa5df2008db,সাপ্তাহিক পরীক্ষা - ১,2025-02-27 05:35:10.204000 UTC,75.0,66.67,Improved
623a7eeafb492fa5df2008db,Class 10 - Weekly MCQ Exam - February 2,2025-02-27 05:42:36.711000 UTC,0.0,75.0,Declined
623a7eeafb492fa5df2008db,Class 10 - Weekly MCQ Exam - February 3,2025-03-01 12:44:53.255000 UTC,50.0,0.0,Improved
623a7eeafb492fa5df2008db,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:56:50.474000 UTC,75.0,50.0,Improved
623a7eeafb492fa5df2008db,Class 10 - Weekly MCQ Exam - February 1,2025-03-08 05:40:32.248000 UTC,55.0,75.0,Declined
623a7eeafb492fa5df2008db,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 12:38:56.517000 UTC,75.0,55.0,Improved
623a7eeafb492fa5df2008db,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 12:36:13.133000 UTC,35.0,75.0,Declined
623a7eeafb492fa5df2008db,Class 10 - Monthly MCQ Exam - March,2025-03-22 12:37:00.550000 UTC,62.5,35.0,Improved
623a7efffb492fa5df200d0b,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:37:19.364000 UTC,68.75,,
623a8004fb492fa5df203f96,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:50:32.108000 UTC,75.0,,
623a80cbfb492fa5df20664d,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 12:20:35.666000 UTC,31.25,,
623a8278fb492fa5df20b953,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:35:45.168000 UTC,58.33,,
623a8278fb492fa5df20b953,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 12:53:04.588000 UTC,0.0,58.33,Declined
623a8286fb492fa5df20bc1d,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 12:19:08.581000 UTC,45.0,,
623a8286fb492fa5df20bc1d,Class 10 - Monthly MCQ Exam - February,2025-03-01 15:25:47.423000 UTC,66.67,45.0,Improved
623a8286fb492fa5df20bc1d,Class 10 - Monthly MCQ Exam - February,2025-04-07 12:57:46.079000 UTC,-0.83,66.67,Declined
623a8286fb492fa5df20bc1d,Class 10 - Monthly MCQ Exam - February,2025-04-07 12:59:11.077000 UTC,33.33,-0.83,Improved
623a846afb492fa5df2118a2,Monthly Exam 1 (MCQ),2025-02-02 11:12:28.036000 UTC,71.67,,
623a846afb492fa5df2118a2,সাপ্তাহিক পরীক্ষা - ১,2025-02-02 11:26:09.167000 UTC,66.25,71.67,Declined
623a846afb492fa5df2118a2,সাপ্তাহিক পরীক্ষা - ১,2025-02-02 11:31:00.139000 UTC,18.75,66.25,Declined
623a84f3fb492fa5df2132bc,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:34:16.064000 UTC,68.75,,
623a84f3fb492fa5df2132bc,সাপ্তাহিক পরীক্ষা - ১,2025-01-29 06:52:11.307000 UTC,87.5,68.75,Improved
623a84f3fb492fa5df2132bc,Monthly Exam 1 (MCQ),2025-02-01 12:42:36.927000 UTC,63.33,87.5,Declined
623a84f3fb492fa5df2132bc,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 09:04:26.320000 UTC,50.0,63.33,Declined
623a84f3fb492fa5df2132bc,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 09:34:09.951000 UTC,75.0,50.0,Improved
623a84f3fb492fa5df2132bc,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 04:53:17.155000 UTC,40.0,75.0,Declined
623a84f3fb492fa5df2132bc,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:02:13.227000 UTC,79.17,40.0,Improved
623a84f3fb492fa5df2132bc,Class 10 - Weekly MCQ Exam - March 1,2025-03-09 05:45:34.648000 UTC,70.0,79.17,Declined
623a84f3fb492fa5df2132bc,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 12:42:15.631000 UTC,55.0,70.0,Declined
623a84f3fb492fa5df2132bc,Class 10 - Monthly MCQ Exam - March,2025-03-22 16:26:13.408000 UTC,79.17,55.0,Improved
623a84f3fb492fa5df2132bc,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 07:40:39.428000 UTC,45.83,79.17,Declined
623a84f3fb492fa5df2132bc,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 07:28:41.801000 UTC,66.67,45.83,Improved
623a84f3fb492fa5df2132bc,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 17:56:15.909000 UTC,75.0,66.67,Improved
623a8675fb492fa5df217c5b,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:35:11.998000 UTC,50.0,,
623a8675fb492fa5df217c5b,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:35:22.934000 UTC,0.0,50.0,Declined
623a8675fb492fa5df217c5b,Monthly Exam 1 (MCQ),2025-02-02 10:23:27.330000 UTC,79.17,0.0,Improved
